ChemicalName,description,preferredNames
Nickel,Disease of cellular proliferation,"KRT14,CEACAM6,SERPIND1,TGFB1,COL1A1,SPI1,IL4,EIF1B,MSH2,PYCARD,KRT5,APOE,SMAD7,CD33,IL1B,BIRC3,LEF1,GATA6,NRG1,WNT4,EDIL3,ANPEP,AGFG2,FOS,CALB2,GLUL,TLR8,DAB2,NUP98,PEG3,KRT7,IKZF1,EVI2B,ELAC2,SRA1,APOA4,NR3C2,CASP8,ETS2,CD1C,S100A8,IVL,C8B,PLCE1,MAFB,FGR,CD52,FOXO4,HCK,HIF3A,BEND2,TLR7,JAK2,SMARCA2,ETS1,IGF1,POU2AF1,PDGFD,KRT15,ARHGEF12,BCL2,CDKN1A,CD8A,CXCR4,DCC,RUNX1T1,PRKCA,IL10,CDKN1C,SLC2A1,CASR,LYN,MYBL1,MAML2,TSHR,TET2,DDIT3,SERPINA3,NCOA4,ABCB1,NCAM1,HNF1B,CCNA2,FAM83D,NR4A3,SRCIN1,TCF7L2,TPM4,ACTB,B2M,MYD88,TPM3"
Nickel,Cancer,"KRT14,CEACAM6,TGFB1,COL1A1,SPI1,IL4,EIF1B,MSH2,PYCARD,KRT5,APOE,SMAD7,CD33,IL1B,BIRC3,GATA6,NRG1,EDIL3,ANPEP,AGFG2,FOS,CALB2,TLR8,DAB2,NUP98,PEG3,KRT7,IKZF1,EVI2B,ELAC2,SRA1,APOA4,CASP8,ETS2,CD1C,S100A8,C8B,PLCE1,MAFB,FGR,CD52,FOXO4,HCK,HIF3A,BEND2,TLR7,JAK2,SMARCA2,ETS1,POU2AF1,PDGFD,KRT15,ARHGEF12,BCL2,CDKN1A,CD8A,CXCR4,DCC,RUNX1T1,PRKCA,IL10,CDKN1C,CASR,LYN,MYBL1,MAML2,TET2,DDIT3,SERPINA3,NCOA4,ABCB1,NCAM1,HNF1B,CCNA2,FAM83D,NR4A3,TCF7L2,TPM4,ACTB,B2M,MYD88,TPM3"
Nickel,Disease by infectious agent,"CTSZ,MEFV,SPI1,CYP27B1,HBEGF,IL4,ODC1,C3,APOE,CYP27A1,TLR2,IL1B,SECTM1,AHSG,APP,CLEC4E,TK2,CLEC7A,F2,C1QB,APOL1,VIPR1,MAPT,CES1,MSRB1,PLCE1,LCN2,CD52,C1QC,TLR7,PLA2G2A,CD8A,CXCR4,HLA-DPA1,DHFR,PVR,IL10,CD36,HPR,LDLR,ITGAX,SNCA"
Nickel,Primary cutaneous amyloidosis,"KRT14,C3,KRT5,APOE,C9,OSMR,GSN,GPNMB,SERPINA1,ACTB"
Nickel,Autoimmune disease,"MEFV,CYP27B1,IL4,TRIM21,IL1RN,IL12RB2,IL1B,FCGR2A,TNFSF4,CA2,IL7R,DST,F2,CD28,IL1R2,IKZF1,COL18A1,NCF2,FCGR3A,PRDM1,NOTCH4,FOXP3,GATA3,JAK2,HLA-DRA,CD8A,HLA-DPA1,HLA-DMB,IL10,C4B,MS4A1,TSHR,TMTC1,ITGAX,ABCB1,TNFAIP3"
Nickel,Lymphatic system disease,"KRT14,MEFV,IL4,KRT5,CD33,BIRC3,FCGR2A,F2,IKZF1,CASP8,FCGR3A,CD1C,CD52,LYST,BCL2,CD8A,CXCR4,PRF1,IL10,MYBL1,TET2,NCAM1,ACTB,B2M,MYD88"
Nickel,Familial visceral amyloidosis,"APOC3,APOE,LYZ,APOA4,SERPINA1,HBB,ACTB,B2M,FGA"
Nickel,Hematologic cancer,"KRT14,SPI1,IL4,KRT5,CD33,IL1B,BIRC3,ANPEP,NUP98,IKZF1,CASP8,CD1C,CD52,JAK2,BCL2,CD8A,CXCR4,RUNX1T1,IL10,TET2,SERPINA3,NCAM1,ACTB,B2M,MYD88"
Nickel,Intestinal disease,"TGFB1,IL4,MSH2,SMAD7,IL1B,NPR3,NRG1,ARHGAP15,EDIL3,LRRK2,VIPR1,KRT7,MYLK,FCGR3A,C8B,NRG3,MMP9,FOXP3,JAK2,BCL2,CDKN1A,CD8A,IL10,SERPINA1,ABCB1,TCF7L2,SNCA"
Nickel,Central nervous system disease,"CLDN11,HOXA2,CYP27B1,IL4,PCDH12,C3,APOE,PPP1R1B,ADAM10,LMNB1,RORA,ASPA,IL1B,RAB10,PRDM16,MEIS1,PNKD,ANKRD44,ZIC1,APP,KCNMA1,PKNOX2,LRRK2,TK2,IL7R,DST,F2,C1QB,CLU,GLS,SLC25A22,A2M,PLCB1,MAPT,PRICKLE1,CTSB,MPPED2,DNMT1,CES1,ASTN2,SYNE1,CACNA1E,RALGPS2,PLCE1,PTGDS,MMP9,PCDH19,ZBTB43,DES,CD52,C1QC,AIF1,FGF14,FOXP3,DPP6,BEND2,PTPRD,KCNA1,DIAPH1,BCL2,KIF2A,SCN9A,CD8A,DCC,CHEK1,RELN,FGF13,PVR,CC2D2A,PRKCA,ERLIN1,IL10,BDNF,SERPINA1,SLC2A1,CASR,MYBL1,DMXL2,SERPINA3,GCH1,HNRNPU,FOXC1,TBC1D24,ACTB,SLC19A3,MYD88,SNCA"
Nickel,Alzheimers disease,"APOE,ADAM10,APP,CLU,A2M,MAPT,CTSB,RALGPS2,BDNF,SERPINA3,SNCA"
Nickel,Gastrointestinal system disease,"TGFB1,COL1A1,SPI1,IL4,LTF,MSH2,KRT5,TRIM21,SMAD7,CD33,IL12RB2,IL1B,NPR3,AHSG,NRG1,ARHGAP15,EDIL3,LRRK2,SPINT2,GLUL,F2,IGDCC4,CRTAP,PEG3,VIPR1,KRT7,MYLK,CES1,FCGR3A,S100A8,DPYD,C8B,PLCE1,NRG3,MMP9,MAFB,FOXP3,JAK2,BCL2,LAT2,CDKN1A,CD8A,IL10,SERPINA1,MYBL1,LDLR,ABCB1,TCF7L2,ACTB,SNCA"
Nickel,Lymphoma,"KRT14,IL4,KRT5,CD33,BIRC3,IKZF1,CASP8,CD52,BCL2,CD8A,CXCR4,IL10,TET2,NCAM1,ACTB,B2M,MYD88"
Nickel,Kidney disease,"TGFB1,CYP27B1,C3,IL1RN,FREM2,THY1,CA2,SYNPO2,F2,APOL1,KRT7,TRPC6,FN1,APOA4,NR3C2,COL18A1,PLCE1,LCN2,HCK,CLCN5,THBD,SMARCA2,CFI,CD8A,HLA-DPA1,C4B,CASR,ITGAX,HNF1B,B2M"
Nickel,Brain disease,"CLDN11,HOXA2,PCDH12,C3,APOE,LMNB1,RORA,ASPA,IL1B,PRDM16,PNKD,ANKRD44,ZIC1,APP,KCNMA1,PKNOX2,LRRK2,TK2,F2,C1QB,GLS,SLC25A22,PLCB1,MAPT,PRICKLE1,MPPED2,DNMT1,CES1,ASTN2,SYNE1,CACNA1E,PLCE1,PTGDS,MMP9,PCDH19,DES,C1QC,AIF1,FGF14,KCNA1,DIAPH1,BCL2,KIF2A,SCN9A,CD8A,DCC,CHEK1,RELN,FGF13,CC2D2A,PRKCA,BDNF,SLC2A1,CASR,MYBL1,DMXL2,GCH1,HNRNPU,FOXC1,TBC1D24,ACTB,SLC19A3,SNCA"
Nickel,Lymphatic system cancer,"KRT14,IL4,KRT5,CD33,BIRC3,IKZF1,CASP8,CD52,BCL2,CD8A,CXCR4,IL10,MYBL1,TET2,NCAM1,ACTB,B2M,MYD88"
Nickel,Lower respiratory tract disease,"TGFB1,IL4,CYBA,IL1B,NRG1,CLEC7A,CALB2,F2,MAPT,ADAM33,ELN,COL18A1,CES1,NCF2,CYBB,GATA3,SLC34A2,CSF2RB,CD8A,HLA-DPA1,MUC7,IL10,SERPINA1,NCAM1,HBB,BCL11A"
Nickel,Disease of metabolism,"KRT14,MEFV,APOC3,APOB,CAT,C3,KRT5,APOE,TCN1,GNS,CYP27A1,NDUFAF1,ADAM10,SLC40A1,LYZ,LIPG,IL1B,C9,KYNU,STAP1,AHSG,OSMR,TM7SF2,APP,TK2,DCXR,INSR,F2,DAB2,PHKB,CLU,PHYHIP,A2M,SLC25A20,LIPA,ELAC2,FN1,APOA4,NR3C2,CAPN8,DPYD,MCOLN3,ACADM,PGK1,GSN,CLCN5,FOXP3,SLC2A5,TMEM165,GPNMB,IGF1,PROS1,SLC7A7,PCYOX1,SERPINA1,CASR,SELENOP,SEC24B,DMXL2,TMTC1,SERPINA3,LDLR,GCH1,ABCB1,HNF1B,TCF7L2,HBB,ACTB,SLC19A3,B2M,MYD88,FGA,HMBS,PC,UCP2,BTD,SNCA"
Nickel,Organ system cancer,"KRT14,TGFB1,COL1A1,SPI1,IL4,EIF1B,MSH2,KRT5,APOE,SMAD7,CD33,IL1B,BIRC3,NRG1,EDIL3,ANPEP,AGFG2,CALB2,TLR8,NUP98,PEG3,KRT7,IKZF1,ELAC2,SRA1,APOA4,CASP8,CD1C,S100A8,C8B,PLCE1,CD52,HCK,BEND2,TLR7,JAK2,SMARCA2,KRT15,BCL2,CDKN1A,CD8A,CXCR4,RUNX1T1,PRKCA,IL10,CDKN1C,CASR,MYBL1,TET2,SERPINA3,ABCB1,NCAM1,HNF1B,CCNA2,NR4A3,TCF7L2,ACTB,B2M,MYD88"
Nickel,Autosomal dominant disease,"KRT14,SERPIND1,MEFV,COL1A1,APOC3,MSH2,DLX4,SOX4,C3,RAC2,KRT5,KRT6B,APOE,ZSWIM6,ADAMTS8,LYZ,LMNB1,IL1B,C9,GATA6,PNKD,FREM2,ANKRD44,APP,WNT4,PWP2,ARHGAP15,SHROOM3,TK2,KRT16,INSR,F2,KRT2,CLU,IGDCC4,SCN4B,CRTAP,FBN1,TRPC6,RPS26,FAM219B,APOA4,NR3C2,CX3CR1,ELN,DNMT1,SYNE1,F5,NFIA,PCDH19,MAFB,ZBTB43,GSN,DES,FGF14,GNB1,KRT6A,SMARCA2,KCNA1,DIAPH1,NLRP12,CFI,PDE1C,LAT2,KIF2A,SCN9A,CXCR4,GPR141,RELN,LDB3,SERPINA1,SLC2A1,CASR,FBN2,JCHAIN,DMXL2,SERPINA3,KCNJ12,ADAP2,GCH1,CYP1B1,HNF1B,TNFAIP3,RYR3,HNRNPU,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,B2M,FGA,SNCA"
Nickel,Connective tissue disease,"MMP2,MEFV,TGFB1,COL1A1,CYP27B1,IL4,ZSWIM6,TRIM21,IL1RN,CYBA,IL1B,TRIP11,FCGR2A,FREM2,SEC24D,TNFSF4,PLOD2,ZIC1,ADAMTS5,CA2,AGFG2,BMP1,CALB2,DST,SLC37A2,CRTAP,CD28,COL12A1,FBN1,IL1R2,MAPT,ELN,COL18A1,CES1,ASTN2,NCF2,PRDM1,MMP9,NOTCH4,CLCN5,CYBB,GATA3,BNC2,SMARCA2,CCL8,HLA-DRA,CD8A,HLA-DMB,IL10,C4B,SLC2A1,CASR,FBN2,JCHAIN,C1R,SERPINA3,ITGAX,TNFAIP3,NR4A3,IGF1R"
Nickel,Cardiovascular system disease,"HMOX1,SLC6A2,TGFB1,APOB,APOE,TRIM21,DSG2,CD33,IL12RB2,IL1B,GATA6,PRDM16,DSC2,CALM3,SHROOM3,CALB2,F2,SCN4B,FBN1,SELE,PDE5A,NR3C2,TPM1,ELN,MYLK,CES1,MMP9,DES,AIF1,THBD,JAK2,TFAP2B,BCL2,SCN9A,AGTR1,LDB3,IL10,BDNF,SLC2A1,FBN2,GNLY,KCNJ12,PITX2"
Nickel,Respiratory system disease,"TGFB1,IL4,CYBA,IL1B,FREM2,NRG1,CLEC7A,CALB2,F2,MAPT,ADAM33,ELN,COL18A1,CES1,NCF2,CYBB,GATA3,TLR7,SLC34A2,CSF2RB,CD8A,HLA-DPA1,MUC7,IL10,SERPINA1,NCAM1,SRCIN1,HBB,BCL11A"
Nickel,Lung disease,"TGFB1,IL4,CYBA,IL1B,NRG1,CLEC7A,F2,MAPT,ELN,COL18A1,CES1,NCF2,CYBB,SLC34A2,CSF2RB,CD8A,HLA-DPA1,IL10,SERPINA1,NCAM1,HBB,BCL11A"
Nickel,non-Hodgkin lymphoma,"KRT14,KRT5,CD33,BIRC3,BCL2,CD8A,CXCR4,TET2,NCAM1,ACTB,B2M,MYD88"
Nickel,Inherited metabolic disorder,"KRT14,MEFV,APOC3,APOB,CAT,C3,KRT5,APOE,TCN1,GNS,CYP27A1,NDUFAF1,SLC40A1,LYZ,LIPG,IL1B,C9,KYNU,STAP1,OSMR,TM7SF2,APP,TK2,DCXR,INSR,DAB2,PHKB,CLU,PHYHIP,SLC25A20,LIPA,ELAC2,APOA4,NR3C2,CAPN8,DPYD,MCOLN3,ACADM,PGK1,GSN,FOXP3,SLC2A5,TMEM165,GPNMB,IGF1,SLC7A7,PCYOX1,SERPINA1,CASR,SEC24B,DMXL2,TMTC1,SERPINA3,LDLR,GCH1,ABCB1,HNF1B,TCF7L2,HBB,ACTB,SLC19A3,B2M,MYD88,FGA,HMBS,PC,UCP2,BTD,SNCA"
Nickel,Autosomal genetic disease,"KRT14,SERPIND1,RIPK3,MEFV,HOXA2,COL1A1,APOC3,CYP27B1,ZBTB24,LTF,MSH2,APOB,REEP6,DLX4,SOX4,C3,RAC2,HBA2,KRT5,KRT6B,APOE,ZSWIM6,CHRM3,CD180,ADAMTS8,OASL,GNS,RIPOR2,LYZ,LMNB1,TYROBP,ASPA,IL1B,C9,CDH3,KYNU,TRIP11,GATA6,PNKD,ATP6V1B2,ST14,FERMT3,TM7SF2,FREM2,TNFSF4,ANKRD44,APP,CA2,KAT6B,FCER1G,WNT4,PWP2,ARHGAP15,SHROOM3,PKNOX2,TK2,CD3D,SPINT2,KRT16,DCXR,INSR,SYNPO2,DST,F2,KRT2,CLU,IGDCC4,SERPINF2,SLC25A22,SCN4B,CRTAP,FBN1,SLC25A20,IKZF1,ELAC2,PLCB1,TRPC6,PRICKLE1,RPS26,ITGAL,FAM219B,APOA4,NR3C2,CX3CR1,CASP8,ELN,DNMT1,PNP,CAPN8,SYNE1,F5,GPC4,NFIA,PLCE1,PCDH19,MAFB,ZBTB43,GSN,DES,FGF14,SLC2A5,GNB1,KRT6A,TMEM165,SMARCA2,KCNA1,DUOX2,DIAPH1,LYST,NLRP12,IGF1,CFI,PDE1C,CTDSP2,LAT2,KIF2A,OBSL1,SCN9A,CD8A,DYSF,CXCR4,PCYOX1,ARPC1B,GPR141,CHEK1,RELN,LDB3,CC2D2A,ERLIN1,CD36,TMPRSS4,SERPINA1,SLC2A1,CASR,FBN2,SEC24B,MS4A1,FGD4,JCHAIN,TSHR,DMXL2,SERPINA3,ITGA7,KCNJ12,ADAP2,GCH1,CYP1B1,HNF1B,TNFAIP3,GHR,RYR3,HNRNPU,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,BCL11A,B2M,FGA,TPM3,BTD,SNCA"
Nickel,Genetic disease,"KRT14,SERPIND1,RIPK3,RP2,MEFV,SLC6A2,TGFB1,HOXA2,COL1A1,APOC3,CYP27B1,ZBTB24,LTF,MSH2,APOB,REEP6,DLX4,CAT,SOX4,C3,RAC2,HBA2,KRT5,KRT6B,APOE,ZSWIM6,TRIM21,CHRM3,CD180,TCN1,ADAMTS8,OASL,GNS,CYP27A1,RIPOR2,NDUFAF1,SLC40A1,LYZ,LIPG,LMNB1,TYROBP,ASPA,IL1B,C9,CDH3,KYNU,VCAN,STAP1,TRIP11,GATA6,PNKD,OSMR,ATP6V1B2,ST14,FERMT3,TM7SF2,FREM2,SEC24D,TNFSF4,ANKRD44,APP,CA2,KAT6B,FCER1G,WNT4,CALM3,PWP2,ARHGAP15,SHROOM3,PKNOX2,TK2,CD3D,SPINT2,KRT16,DCXR,INSR,SYNPO2,DST,F2,KRT2,DAB2,PHKB,C1QB,CLU,GLS,IGDCC4,PHYHIP,SERPINF2,SLC25A22,SCN4B,CRTAP,FBN1,SLC25A20,IKZF1,LIPA,ELAC2,PLCB1,ACSL4,TRPC6,PRICKLE1,SHANK2,RPS26,ITGAL,FAM219B,APOA4,NR3C2,CX3CR1,CASP8,ELN,DNMT1,PNP,CAPN8,SYNE1,F5,DPYD,MCOLN3,GPC4,ACADM,NFIA,PLCE1,PCDH19,MAFB,PGK1,ZBTB43,GSN,DES,CLCN5,FGF14,FOXP3,SLC2A5,CYBB,GNB1,GATA3,KRT6A,TLR7,TMEM165,GPNMB,SMARCA2,KCNA1,DUOX2,DIAPH1,LYST,NLRP12,WIPF1,ETS1,IGF1,PROS1,CFI,PDE1C,SLC7A7,CTDSP2,LAT2,KIF2A,OBSL1,SCN9A,CD8A,DYSF,CXCR4,PCYOX1,ARPC1B,GPR141,CHEK1,RELN,LDB3,CC2D2A,ERLIN1,BDNF,CD36,TMPRSS4,SERPINA1,SLC2A1,CASR,FBN2,SEC24B,MS4A1,FGD4,JCHAIN,TSHR,DMXL2,TMTC1,SERPINA3,ITGA7,LDLR,KCNJ12,ADAP2,GCH1,ABCB1,CYP1B1,HNF1B,TNFAIP3,GHR,TCF7L2,RYR3,HNRNPU,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,BCL11A,B2M,MYD88,FGA,TPM3,FHL1,HMBS,PC,UCP2,BTD,SNCA"
Nickel,Nervous system disease,"CLDN11,EPDR1,RP2,HOXA2,COL1A1,CYP27B1,IL4,PCDH12,LTF,EIF1B,APOB,REEP6,AHR,C3,APOE,ZSWIM6,PPP1R1B,TRIM21,CD180,RDH5,CYP27A1,IL1RN,RIPOR2,ADAM10,LMNB1,RORA,ASPA,IL1B,C9,RAB10,VCAN,PRDM16,MEIS1,PNKD,HNMT,FREM2,ANKRD44,ZIC1,APP,KCNMA1,KAT6B,PWP2,PKNOX2,LRRK2,TK2,SPINT2,IL7R,DST,F2,GSTM1,CTBP2,C1QB,CLU,GLS,SLC25A22,A2M,FBN1,PLCB1,MAPT,PRICKLE1,CTSB,PDE5A,GFPT1,MPPED2,CX3CR1,ELN,DNMT1,COL18A1,CES1,ASTN2,SYNE1,KIF14,CACNA1E,RALGPS2,DPYD,CLCA4,KANK4,PLCE1,PTGDS,MMP9,PCDH19,ZBTB43,GSN,DES,CD52,C1QC,AIF1,FGF14,FOXP3,DPP6,BEND2,PTPRD,GPNMB,KCNA1,DIAPH1,IGF1,CFI,PDE1C,CTDSP2,BCL2,KIF2A,SCN9A,CD8A,DCC,CHEK1,RELN,FGF13,MAPKAPK3,PVR,CC2D2A,PRKCA,ERLIN1,IL10,BDNF,TMPRSS4,SERPINA1,SLC2A1,CASR,FBN2,MYBL1,FGD4,TSHR,DMXL2,SERPINA3,KCNJ12,GCH1,CYP1B1,ALOX5AP,CCNA2,HNRNPU,FOXC1,TBC1D24,ACTB,PITX2,SLC19A3,CAPN5,MYD88,SNCA"
Nickel,Musculoskeletal system disease,"MMP2,MEFV,TGFB1,COL1A1,CYP27B1,IL4,APOE,ZSWIM6,TRIM21,IL1RN,CYBA,IL1B,TRIP11,FCGR2A,FREM2,SEC24D,TNFSF4,PLOD2,ZIC1,ADAMTS5,CA2,TK2,AGFG2,BMP1,CALB2,DST,SLC37A2,CRTAP,A2M,CD28,COL12A1,FBN1,IL1R2,MAPT,GFPT1,ELN,MYOF,DNMT1,COL18A1,CES1,ASTN2,SYNE1,NCF2,FCGR3A,PRDM1,MMP9,DES,NOTCH4,CLCN5,CYBB,GATA3,BNC2,SMARCA2,CCL8,HLA-DRA,CTDSP2,PLA2G2A,CD8A,DYSF,HLA-DMB,LDB3,IL10,C4B,SLC2A1,CASR,FBN2,FGD4,JCHAIN,C1R,SERPINA3,ITGA7,ITGAX,TNFAIP3,NR4A3,RYR3,IGF1R,B2M,TPM3,FHL1"
Nickel,Lupus erythematosus,"TRIM21,FCGR2A,TNFSF4,NCF2,FCGR3A,IL10,C4B,ITGAX,TNFAIP3"
Nickel,Bone disease,"MMP2,MEFV,TGFB1,COL1A1,CYP27B1,IL4,ZSWIM6,CYBA,IL1B,TRIP11,FCGR2A,FREM2,SEC24D,PLOD2,ZIC1,ADAMTS5,CA2,AGFG2,BMP1,SLC37A2,CRTAP,CD28,FBN1,IL1R2,COL18A1,CES1,ASTN2,NCF2,PRDM1,MMP9,CLCN5,CYBB,GATA3,BNC2,SMARCA2,CCL8,IL10,SLC2A1,CASR,JCHAIN,SERPINA3,TNFAIP3,NR4A3,IGF1R"
Nickel,Mature T-cell and NK-cell lymphoma,"KRT14,KRT5,CD8A,TET2,NCAM1,ACTB"
Nickel,Autoimmune disease of musculoskeletal system,"CYP27B1,IL4,TRIM21,IL1RN,IL1B,FCGR2A,TNFSF4,DST,CD28,IL1R2,COL18A1,NCF2,FCGR3A,PRDM1,NOTCH4,GATA3,HLA-DRA,HLA-DMB,IL10,C4B,ITGAX,TNFAIP3"
Nickel,Urinary system disease,"TGFB1,CYP27B1,C3,IL1RN,FREM2,THY1,CA2,WNT4,SYNPO2,F2,APOL1,KRT7,TRPC6,FN1,APOA4,NR3C2,COL18A1,PLCE1,LCN2,HCK,CLCN5,THBD,SMARCA2,CFI,CDKN1A,CD8A,HLA-DPA1,C4B,CASR,ITGAX,HNF1B,B2M"
Nickel,Finnish type amyloidosis,"C3,APOE,C9,GSN,SERPINA1"
Nickel,Toxic encephalopathy,"IL1B,APP,AIF1,BDNF,SNCA"
Nickel,Complement deficiency,"C3,C9,C3AR1,C5AR1,THBD,CFI,KNG1"
Nickel,Prion disease,"C3,APOE,APP,C1QB,C1QC,SNCA"
Nickel,Bone structure disease,"MMP2,COL1A1,CYP27B1,FBN1,MMP9,BNC2,IGF1R"
Nickel,Parasitic protozoa infectious disease,"IL4,ODC1,APOL1,CD8A,DHFR,IL10,CD36,HPR"
Nickel,Monogenic disease,"KRT14,SERPIND1,RIPK3,RP2,MEFV,SLC6A2,TGFB1,HOXA2,COL1A1,APOC3,CYP27B1,ZBTB24,LTF,MSH2,APOB,REEP6,DLX4,SOX4,C3,RAC2,HBA2,KRT5,KRT6B,APOE,ZSWIM6,CHRM3,CD180,ADAMTS8,OASL,GNS,CYP27A1,RIPOR2,LYZ,LMNB1,TYROBP,ASPA,IL1B,C9,CDH3,KYNU,VCAN,TRIP11,GATA6,PNKD,ATP6V1B2,ST14,FERMT3,TM7SF2,FREM2,SEC24D,TNFSF4,ANKRD44,APP,CA2,KAT6B,FCER1G,WNT4,CALM3,PWP2,ARHGAP15,SHROOM3,PKNOX2,TK2,CD3D,SPINT2,KRT16,DCXR,INSR,SYNPO2,DST,F2,KRT2,PHKB,CLU,GLS,IGDCC4,SERPINF2,SLC25A22,SCN4B,CRTAP,FBN1,SLC25A20,IKZF1,ELAC2,PLCB1,ACSL4,TRPC6,PRICKLE1,RPS26,ITGAL,FAM219B,APOA4,NR3C2,CX3CR1,CASP8,ELN,DNMT1,PNP,CAPN8,SYNE1,F5,GPC4,NFIA,PLCE1,PCDH19,MAFB,PGK1,ZBTB43,GSN,DES,CLCN5,FGF14,FOXP3,SLC2A5,CYBB,GNB1,KRT6A,TLR7,TMEM165,SMARCA2,KCNA1,DUOX2,DIAPH1,LYST,NLRP12,WIPF1,IGF1,PROS1,CFI,PDE1C,CTDSP2,LAT2,KIF2A,OBSL1,SCN9A,CD8A,DYSF,CXCR4,PCYOX1,ARPC1B,GPR141,CHEK1,RELN,LDB3,CC2D2A,ERLIN1,CD36,TMPRSS4,SERPINA1,SLC2A1,CASR,FBN2,SEC24B,MS4A1,FGD4,JCHAIN,TSHR,DMXL2,SERPINA3,ITGA7,KCNJ12,ADAP2,GCH1,CYP1B1,HNF1B,TNFAIP3,GHR,RYR3,HNRNPU,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,BCL11A,B2M,FGA,TPM3,FHL1,BTD,SNCA"
Nickel,Nonepidermolytic palmoplantar keratoderma,"KRT6B,DSG2,DSC2,KRT16,KRT6A"
Nickel,Blood coagulation disease,"SERPIND1,KAT6B,FCER1G,F2,SERPINF2,F5,THBD,JAK2,PROS1,CD36,C4B,KNG1,FGA"
Nickel,Leukemia,"SPI1,CD33,IL1B,ANPEP,NUP98,IKZF1,CASP8,CD52,BCL2,CD8A,RUNX1T1,TET2,SERPINA3,NCAM1"
Nickel,Palmoplantar keratosis,"KRT14,KRT9,KRT6B,DSG2,DSC2,KRT16,KRT2,KRT6A,KANK2"
Nickel,Parasitic infectious disease,"CTSZ,IL4,ODC1,APOL1,CES1,CD8A,DHFR,IL10,CD36,HPR,LDLR"
Nickel,Vascular disease,"HMOX1,TGFB1,APOB,APOE,CD33,IL12RB2,IL1B,F2,FBN1,SELE,PDE5A,NR3C2,ELN,MYLK,MMP9,AIF1,THBD,JAK2,BCL2,AGTR1,IL10,BDNF,SLC2A1,FBN2"
Nickel,Intestinal cancer,"TGFB1,MSH2,SMAD7,EDIL3,KRT7,C8B,BCL2,CDKN1A,CD8A,TCF7L2"
Nickel,Keratosis,"KRT14,KRT9,KRT5,KRT6B,DSG2,DSC2,KRT16,KRT2,KRT6A,KANK2"
Phosphorus,Nephrolithiasis,"CYP27B1,IL1RN,CASR"
Phosphorus,Disease by infectious agent,"CYP27B1,APOE,IL1B,CES1,EDNRB,FTL"
Phosphorus,Corneal disease,"APOE,IL1RN,IL1B,CYP1B1"
Phosphorus,Bone disease,"COL1A1,CYP27B1,IL1B,CES1,ALPL,CASR"
Phosphorus,Bone remodeling disease,"CYP27B1,ALPL,CASR"
Phosphorus,Bacterial infectious disease,"CYP27B1,IL1B,EDNRB,FTL"
Phosphorus,Secondary hyperparathyroidism,"CYP27B1,CASR"
Phosphorus,Musculoskeletal system disease,"COL1A1,CYP27B1,APOE,IL1RN,IL1B,CES1,ALPL,CASR"
Phosphorus,Connective tissue disease,"COL1A1,CYP27B1,IL1RN,IL1B,CES1,ALPL,CASR"
Phosphorus,Alopecia areata,"CYP27B1,IL1RN,IL1B"
Potassium,Vaginitis,"IL1B,ESR1"
Titanium,Degenerative disc disease,"MMP2,COL1A1,MMP9"
Titanium,Bone disease,"MMP2,TGFB1,COL1A1,IL1B,MMP9"
Titanium,Silicosis,"TGFB1,IL1B"
Titanium,Brain edema,"IL1B,MMP9"
Titanium,Artery disease,"TGFB1,IL1B,MMP9"
Titanium,Bone inflammation disease,"TGFB1,COL1A1,IL1B"
Titanium,Gastrointestinal system disease,"TGFB1,COL1A1,IL1B,MMP9"
Titanium,Osteoarthritis,"TGFB1,IL1B"
Titanium,Intestinal disease,"TGFB1,IL1B,MMP9"
