category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	EFO:0000408	45	1373	9606	9606.ENSP00000215659,9606.ENSP00000221891,9606.ENSP00000221930,9606.ENSP00000245907,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000259089,9606.ENSP00000262345,9606.ENSP00000262424,9606.ENSP00000262746,9606.ENSP00000262768,9606.ENSP00000267569,9606.ENSP00000269216,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301030,9606.ENSP00000304408,9606.ENSP00000312987,9606.ENSP00000315130,9606.ENSP00000345193,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000354826,9606.ENSP00000356224,9606.ENSP00000356771,9606.ENSP00000358501,9606.ENSP00000359345,9606.ENSP00000361405,9606.ENSP00000364449,9606.ENSP00000364585,9606.ENSP00000376436,9606.ENSP00000376637,9606.ENSP00000376786,9606.ENSP00000378131,9606.ENSP00000383274,9606.ENSP00000392812,9606.ENSP00000405330,9606.ENSP00000419153,9606.ENSP00000475915,9606.ENSP00000478305,9606.ENSP00000481570,9606.ENSP00000487174,9606.ENSP00000493985,9606.ENSP00000496166,9606.ENSP00000497069	MAPK12,APLP1,TGFB1,C3,KRT5,APOE,BLK,IL12RB2,CRISPLD2,PRDX1,TIMP2,JDP2,GATA6,EGFR,ATM,ANKRD11,COL3A1,HNF4A,CLU,SHANK2,ELN,COL18A1,CALD1,SYNE1,F5,CD58,RPL5,MMP9,SIK3,RCC2,ETS1,IGF1,POU2AF1,CFI,EIF4G3,PIK3R5,ESR1,ZBTB20,CNKSR3,SMOX,TNFAIP3,ZEB2,KNG1,ALDOA,IGF1R	0.00027	0.0224	Disease
HPO	HP:0011028	15	270	9606	9606.ENSP00000249373,9606.ENSP00000254066,9606.ENSP00000262746,9606.ENSP00000269216,9606.ENSP00000284981,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000376330,9606.ENSP00000487174,9606.ENSP00000498441	SMO,RARA,PRDX1,GATA6,APP,COL3A1,F2,GFI1B,FN1,F13B,F5,SEMA4A,WIPF1,ZEB2,FGA	0.00029	0.0237	Abnormality of blood circulation
HPO	HP:0001367	33	905	9606	9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259206,9606.ENSP00000265970,9606.ENSP00000270142,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000385834,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000477796,9606.ENSP00000481570,9606.ENSP00000484824,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000498441	TGFB1,CYP27B1,PEX1,SMO,KRT5,APOE,ZSWIM6,IL1RN,PIK3C2A,SOD1,CA2,ANKRD11,COL3A1,F2,UBA1,FN1,GFPT1,SYNE1,F13B,F5,ARFGEF2,MAFB,WIPF1,CFI,TF,SERPINA1,ZBTB20,GCH1,TNFAIP3,MUC1,ZEB2,HBB,FGA	0.00032	0.0259	Abnormal joint morphology
HPO	HP:0005430	3	5	9606	9606.ENSP00000322061,9606.ENSP00000360281,9606.ENSP00000378131	C7,C8B,CFI	0.00033	0.0262	Recurrent Neisserial infections
HPO	HP:0030012	15	273	9606	9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000254066,9606.ENSP00000278616,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000376330,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000487174,9606.ENSP00000498441	PEX1,SMO,RARA,ATM,FOS,F2,F13B,F5,WIPF1,FOXA2,ESR1,CDKN1C,SERPINA1,ZEB2,FGA	0.00033	0.0262	Abnormal female reproductive system physiology
HPO	HP:0033353	30	792	9606	9606.ENSP00000215727,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000284981,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000384725,9606.ENSP00000386884,9606.ENSP00000405330,9606.ENSP00000433277,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000487174	SERPIND1,APOB,CAT,PEX1,APOE,RPL35,TNFRSF13B,GATA6,NPC1,APP,BUB1,AGXT,COL3A1,FOS,UBA1,FN1,ELN,COL18A1,RPL5,ARFGEF2,WIPF1,CFI,PRDM6,CXCR4,ESR1,MS4A1,LDLR,RPS19,RPS10,ZEB2	0.00033	0.0262	Abnormal blood vessel morphology
HPO	EFO:0004324	106	4122	9606	9606.ENSP00000164024,9606.ENSP00000230990,9606.ENSP00000233535,9606.ENSP00000234310,9606.ENSP00000239223,9606.ENSP00000242480,9606.ENSP00000243611,9606.ENSP00000248633,9606.ENSP00000249700,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000252818,9606.ENSP00000253363,9606.ENSP00000259089,9606.ENSP00000261890,9606.ENSP00000262094,9606.ENSP00000262177,9606.ENSP00000262424,9606.ENSP00000262662,9606.ENSP00000262768,9606.ENSP00000263317,9606.ENSP00000264335,9606.ENSP00000265087,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000277120,9606.ENSP00000282753,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302456,9606.ENSP00000302620,9606.ENSP00000304127,9606.ENSP00000304956,9606.ENSP00000310170,9606.ENSP00000312150,9606.ENSP00000312671,9606.ENSP00000316338,9606.ENSP00000319464,9606.ENSP00000321573,9606.ENSP00000328269,9606.ENSP00000329797,9606.ENSP00000333203,9606.ENSP00000334448,9606.ENSP00000337180,9606.ENSP00000339260,9606.ENSP00000341874,9606.ENSP00000345193,9606.ENSP00000346839,9606.ENSP00000348278,9606.ENSP00000348708,9606.ENSP00000349860,9606.ENSP00000351807,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000354829,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000357917,9606.ENSP00000358001,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362413,9606.ENSP00000364449,9606.ENSP00000367545,9606.ENSP00000367972,9606.ENSP00000369081,9606.ENSP00000373706,9606.ENSP00000376637,9606.ENSP00000380718,9606.ENSP00000381185,9606.ENSP00000381549,9606.ENSP00000383274,9606.ENSP00000384849,9606.ENSP00000384899,9606.ENSP00000384999,9606.ENSP00000401645,9606.ENSP00000405330,9606.ENSP00000408695,9606.ENSP00000410157,9606.ENSP00000415769,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000419494,9606.ENSP00000422793,9606.ENSP00000425915,9606.ENSP00000428756,9606.ENSP00000429900,9606.ENSP00000432786,9606.ENSP00000440288,9606.ENSP00000441214,9606.ENSP00000441543,9606.ENSP00000444149,9606.ENSP00000444889,9606.ENSP00000454404,9606.ENSP00000454623,9606.ENSP00000468002,9606.ENSP00000478255,9606.ENSP00000478305,9606.ENSP00000478927,9606.ENSP00000482027,9606.ENSP00000485010,9606.ENSP00000487358,9606.ENSP00000492024,9606.ENSP00000493728,9606.ENSP00000497069,9606.ENSP00000497574	CELSR3,HBEGF,SLC30A3,PPP3R1,DUSP1,EGR2,C4BPB,PEX1,TMOD2,APOE,ZSWIM6,JUND,RBM39,BLK,RAB11A,RAB27B,DNAJB6,CRISPLD2,CDKN2C,TIMP2,NOX4,YWHAE,STC2,PIK3C2A,NPC1,NTRK2,GRM1,ANKRD11,SLC39A4,KLF13,AGXT,KCNG3,MN1,FOSL1,TRIB1,EHBP1L1,BAIAP2,CPN2,DCBLD2,HMG20B,CADM1,SERPINA5,GNG2,AZIN1,SLC6A13,RIOK3,SHANK2,FN1,STK39,UPF2,GFPT1,ELN,CUX1,CYB5R3,SGMS1,SLC30A10,SYNE1,MLLT11,TACC2,RPL5,ARFGEF2,PGK1,SIK3,TP73,ID4,TXNDC5,DIAPH1,IGF1,CDYL,BCL2,FRMD4B,EIF4G3,CDKN1A,GATAD2A,P4HA2,SERPINB2,ESR1,PRKCA,ABTB2,ITIH3,SERPINA1,ZBTB20,RYBP,INPP4B,SELENOP,STAU2,ASAP1,KDM2A,ABCB9,USP36,UBC,SLCO1C1,DENND5B,TMEM170A,ITGAX,KANK2,ABCB1,SMOX,YAP1,NR4A3,CIITA,THEMIS,PAX6,GRB10,IGF1R,GCLC	0.00034	0.0264	Body weights and measures
HPO	HP:0001743	22	503	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000252486,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000308541,9606.ENSP00000355893,9606.ENSP00000362924,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,TPI1,APOE,IL1RN,TNFRSF13B,PIK3C2A,NPC1,ATM,CA2,SLC39A4,F2,SLC30A10,GSN,CDKN1C,SERPINA1,MS4A1,ZEB2,HBB,ALDOA,GCLC,FGA	0.00034	0.0264	Abnormality of the spleen
HPO	HP:0001873	16	305	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000285379,9606.ENSP00000338413,9606.ENSP00000344782,9606.ENSP00000359345,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010	APOE,RARA,RPL35,TNFRSF13B,PRDX1,CA2,UBA1,GFI1B,RPL5,DIAPH1,WIPF1,MS4A1,RPS19,TNFAIP3,RPS10,CIITA	0.00034	0.0264	Thrombocytopenia
HPO	HP:0002621	7	64	9606	9606.ENSP00000215727,9606.ENSP00000233242,9606.ENSP00000252486,9606.ENSP00000269228,9606.ENSP00000302620,9606.ENSP00000405330,9606.ENSP00000454071	SERPIND1,APOB,APOE,NPC1,AGXT,ESR1,LDLR	0.00034	0.0264	Atherosclerosis
HPO	HP:0011029	14	244	9606	9606.ENSP00000249373,9606.ENSP00000254066,9606.ENSP00000262746,9606.ENSP00000284981,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000376330,9606.ENSP00000487174,9606.ENSP00000498441	SMO,RARA,PRDX1,APP,COL3A1,F2,GFI1B,FN1,F13B,F5,SEMA4A,WIPF1,ZEB2,FGA	0.00034	0.0264	Internal hemorrhage
HPO	HP:0001933	12	189	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000362924,9606.ENSP00000376330,9606.ENSP00000433277,9606.ENSP00000444271	APOE,RARA,TNFRSF13B,COL3A1,F2,GFI1B,F13B,F5,GSN,WIPF1,MS4A1,C1R	0.00038	0.0287	Subcutaneous hemorrhage
HPO	HP:0004950	5	29	9606	9606.ENSP00000233242,9606.ENSP00000252486,9606.ENSP00000302620,9606.ENSP00000351807,9606.ENSP00000454071	APOB,APOE,AGXT,ELN,LDLR	0.00038	0.0287	Peripheral arterial stenosis
HPO	HP:0011017	21	473	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000246662,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000356030,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,KRT9,SMO,KRT5,TNFRSF13B,PIK3C2A,ATM,CA2,SLC39A4,MFF,CD55,WIPF1,CXCR4,PIK3R5,SERPINA1,MS4A1,CIITA,ZEB2,GCLC	0.00038	0.0287	Abnormal cellular physiology
HPO	HP:0012372	61	2077	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000283646,9606.ENSP00000285379,9606.ENSP00000291554,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000350928,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000354468,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000413720,9606.ENSP00000419153,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000497069	SNAI2,KRT14,TGFB1,TPI1,APOB,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,BLK,RPL35,TNFRSF13B,PRDX1,ASPA,PIK3C2A,GATA6,EGFR,NTRK2,ATM,RPIA,CA2,CRYAA,ANKRD11,SLC39A4,MFF,BUB1,AGXT,COL3A1,MN1,HNF4A,ITGA3,GAD1,ELN,COL18A1,CYB5R3,SEMA4A,RPL5,SARDH,MAFB,PGK1,GSN,FTL,DIAPH1,WIPF1,CFI,PIK3R5,FOXA2,CDKN1C,ZBTB20,C1R,LDLR,RPS19,YAP1,TNFAIP3,RPS10,ZEB2,PAX6,HBB,IGF1R	0.00039	0.0292	Abnormal eye morphology
HPO	HP:0000095	10	136	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000262746,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000484824	C3,APOE,PRDX1,C1QB,ITGA3,FN1,C1QC,WIPF1,CFI,MUC1	0.00039	0.0293	Abnormal renal glomerulus morphology
HPO	HP:0004325	42	1274	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302620,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000354468,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376637,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000497069,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,CYP27B1,PEX1,SMO,KRT5,ZSWIM6,RARA,IL1RN,RPL35,TNFRSF13B,PRDX1,PIK3C2A,GATA6,NTRK2,ATM,CA2,SLC39A4,KRT16,AGXT,FOS,F2,CYB5R3,SYNE1,SEMA4A,RPL5,ARFGEF2,MAFB,DSP,KRT6A,IGF1,CDKN1C,SERPINA1,MS4A1,RPS19,RPS10,CIITA,ZEB2,HBB,IGF1R,GCLC	0.00039	0.0293	Decreased body weight
HPO	HP:0025408	21	475	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000252486,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000308541,9606.ENSP00000355893,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,TPI1,APOE,IL1RN,TNFRSF13B,PIK3C2A,NPC1,ATM,CA2,SLC39A4,F2,SLC30A10,CDKN1C,SERPINA1,MS4A1,ZEB2,HBB,ALDOA,GCLC,FGA	0.0004	0.0293	Abnormal spleen morphology
HPO	HP:0001394	10	137	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000355893,9606.ENSP00000416066,9606.ENSP00000494175,9606.ENSP00000497574	HMOX1,TGFB1,PEX1,APOE,FOS,F2,SLC30A10,SERPINA1,HBB,GCLC	0.00042	0.0302	Cirrhosis
HPO	HP:0033354	21	477	9606	9606.ENSP00000216117,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000259089,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000283646,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000468002,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,CYP27B1,PEX1,APOE,BLK,PRDX1,ASPA,PIK3C2A,GATA6,RPIA,HNF4A,ITGA3,FN1,SARDH,MAFB,PGK1,GSN,KANK2,ALDOA,GCLC,FGA	0.00042	0.0303	Abnormal urine metabolite level
HPO	HP:0004312	7	67	9606	9606.ENSP00000259469,9606.ENSP00000359345,9606.ENSP00000362413,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175,9606.ENSP00000497574	RPL35,RPL5,PGK1,RPS19,RPS10,HBB,GCLC	0.00043	0.0311	Abnormal reticulocyte morphology
HPO	HP:0000080	26	659	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000273784,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,PEX1,SMO,CNGB1,APOE,RARA,AHSG,ATM,SLC39A4,FOS,F2,F13B,F5,SEMA4A,WIPF1,IGF1,FOXA2,ESR1,CDKN1C,SERPINA1,ZBTB20,ZEB2,HBB,GCLC,FGA	0.00046	0.0326	Abnormality of reproductive system physiology
HPO	HP:0000246	10	139	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000261652,9606.ENSP00000278616,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000416066,9606.ENSP00000485010,9606.ENSP00000497574	HMOX1,TGFB1,TNFRSF13B,ATM,WIPF1,CFI,CXCR4,SERPINA1,CIITA,GCLC	0.00046	0.0329	Sinusitis
HPO	HP:0001881	22	517	9606	9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000302530,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000359345,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000494175	TGFB1,APOE,RARA,IL1RN,RPL35,TNFRSF13B,PRDX1,NPC1,ATM,BUB1,GFI1B,F13B,RPL5,DSP,WIPF1,CXCR4,MS4A1,RPS19,TNFAIP3,RPS10,CIITA,HBB	0.00048	0.0337	Abnormal leukocyte morphology
HPO	HP:0010987	22	517	9606	9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000302530,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000359345,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000494175	TGFB1,APOE,RARA,IL1RN,RPL35,TNFRSF13B,PRDX1,NPC1,ATM,BUB1,GFI1B,F13B,RPL5,DSP,WIPF1,CXCR4,MS4A1,RPS19,TNFAIP3,RPS10,CIITA,HBB	0.00048	0.0337	Abnormal cellular immune system morphology
HPO	HP:0000793	3	6	9606	9606.ENSP00000245907,9606.ENSP00000313967,9606.ENSP00000363770	C3,C1QB,C1QC	0.00048	0.0338	Membranoproliferative glomerulonephritis
HPO	HP:0033057	3	6	9606	9606.ENSP00000322061,9606.ENSP00000354458,9606.ENSP00000360281	C7,C8A,C8B	0.00048	0.0338	Decreased serum terminal complement component
HPO	HP:0031364	5	31	9606	9606.ENSP00000254066,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000356382	RARA,COL3A1,F2,GFI1B,F13B	0.00049	0.0341	Ecchymosis
HPO	HP:0011355	28	738	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000233242,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000269216,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000310861,9606.ENSP00000338413,9606.ENSP00000357265,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000413720,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000494175	SNAI2,KRT14,APOB,SMO,CNGB1,KRT5,APOE,ZSWIM6,GATA6,ATM,SLC39A4,KRT16,BUB1,COL3A1,KRT2,UBA1,SEMA4A,ARFGEF2,MAFB,GSN,DSP,KRT6A,WIPF1,IGF1,CDKN1C,C1R,LDLR,HBB	0.0005	0.0346	Localized skin lesion
HPO	HP:0000912	6	49	9606	9606.ENSP00000259469,9606.ENSP00000304408,9606.ENSP00000356224,9606.ENSP00000359345,9606.ENSP00000470972,9606.ENSP00000481646	RPL35,COL3A1,SYNE1,RPL5,RPS19,RPS10	0.00052	0.0353	Sprengel anomaly
HPO	HP:0002094	17	350	9606	9606.ENSP00000222381,9606.ENSP00000233242,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000301653,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000354468,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000416066,9606.ENSP00000454071,9606.ENSP00000494175	PON1,APOB,RARA,IL1RN,DNAJB6,PRDX1,GATA6,SOD1,KRT16,ITGA3,UBA1,CYB5R3,KRT6A,WIPF1,SERPINA1,LDLR,HBB	0.00052	0.0353	Dyspnea
HPO	HP:0005435	4	17	9606	9606.ENSP00000221930,9606.ENSP00000261652,9606.ENSP00000301305,9606.ENSP00000376330	TGFB1,TNFRSF13B,SLC39A4,WIPF1	0.00054	0.0361	Impaired T cell function
HPO	HP:0002718	11	169	9606	9606.ENSP00000245907,9606.ENSP00000261652,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000322061,9606.ENSP00000360281,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000485010,9606.ENSP00000494175	C3,TNFRSF13B,GATA6,FCN3,EGFR,C7,C8B,CFI,CXCR4,CIITA,HBB	0.00054	0.0364	Recurrent bacterial infections
HPO	HP:0012514	5	32	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000252242,9606.ENSP00000301653,9606.ENSP00000369317	KRT14,TGFB1,KRT5,KRT16,KRT6A	0.00056	0.0375	Lower limb pain
